Sample	posterior	likelihood	prior	pi.0	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	pi.7	pi.8	pi.9	pi.a	pi.b	pi.c	pi.d	pi.e	pi.f	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	Theta	psi.height	psi.treeLength	E.treeLikelihood
1246000	-4010.4713341974025	-4015.465107595823	4.993773398420725	0.056814395230347925	0.024281032540927193	0.030019600597750128	0.08749572173474517	0.032331968721436885	0.10582103229962456	0.036098804431393516	0.014768621828890403	0.016623809542654765	0.02290020069325996	0.18079986775921586	0.06661427042424711	0.052304963395881136	0.06053808897834265	0.030694410526958683	0.18189321129432418	0.1553739750413396	0.2856567870555281	0.2397312380763362	0.1017913879184927	0.11573361262784321	0.10171299928046335	1.6948054657944975	1.1395664392395874	5.853847092043569	-4015.465107595823
1248000	-4010.4040438180814	-4016.8082789187497	6.404235100668291	0.06137518656370785	0.03093005906413042	0.023565502661640314	0.060568427050575475	0.037266004356089774	0.1360323447914184	0.03846514967721665	0.015183964988071487	0.014145836605201911	0.03273067542650015	0.1783354213175956	0.061293076790260505	0.054360164793487556	0.04769638836009659	0.030719377593043176	0.17733241996096424	0.1439159760230116	0.2854840108355156	0.23245904104782253	0.08932065550753378	0.12433255360751697	0.12448776297860265	1.3017204140238547	1.0046959607806945	5.426106026512177	-4016.8082789187497
1250000	-4006.537433199339	-4012.2352277698033	5.697794570464538	0.06370229367760238	0.0284591265567058	0.02692633420996572	0.06653251166862176	0.05445554890032785	0.09862918164272966	0.04197701162587081	0.01120581506511343	0.018341698452780303	0.026201133669112586	0.18748677271369726	0.07238493710702812	0.050474025585446225	0.047820955788513676	0.031451975943811945	0.17395067739267264	0.14820634586039824	0.290656918499369	0.2213787904350338	0.10548044581729052	0.1274304149605779	0.1068470844273337	1.969688070061143	1.0692499681869898	5.604100046862284	-4012.2352277698033
1252000	-4005.6382172867243	-4010.860876795494	5.222659508769638	0.06161584172037612	0.02232229769989809	0.02358178934868025	0.07222972967394567	0.04062741074364857	0.11279755378909792	0.04010084707680433	0.012478681679329265	0.021185574158935384	0.026201133669112586	0.17721945732267444	0.06901130500898596	0.050474025585446225	0.03626575636719601	0.030584191930340246	0.2033044042255291	0.17695393578239868	0.24688516728501647	0.24136846686090466	0.10099451386905432	0.12055641977066041	0.1132414964319687	1.3335423068086905	1.0398544128932607	5.562544406674364	-4010.860876795494
1254000	-4012.793726276516	-4019.51524988078	6.721523604264263	0.06546241966895128	0.024143836754663986	0.030496892576960664	0.06639665312253765	0.032271432294486584	0.08652937163544253	0.05425637404021224	0.019305209111587972	0.019850729264744807	0.027748891064432638	0.17134683609512477	0.0689792108159743	0.05516973614062838	0.04715979371804293	0.03649904852356621	0.19438356517264319	0.16881196904303117	0.27469052490826423	0.19812685958604612	0.11173221994415931	0.1333582138982041	0.11328021262029825	0.9641170295172014	1.0108113262228922	5.482118490749923	-4019.51524988078
1256000	-4006.516441966206	-4014.234582322851	7.71814035664525	0.06546241966895128	0.026626138121884003	0.032854106422539095	0.06873823556831096	0.03457019254912246	0.11261253836225146	0.04325864749664055	0.018036501203612082	0.017912589452377205	0.02507501153894147	0.1755102954399514	0.05632995855445121	0.06532712911555663	0.04715979371804293	0.028858379575868086	0.1816680632114993	0.16272371717374715	0.2940732845296726	0.22743994540672707	0.08500172194628734	0.11198344458154132	0.11877788636202778	1.3562352799002462	1.0054745075583948	5.403260616168527	-4014.234582322851
1258000	-4022.6683002519158	-4028.540985262508	5.872685010592022	0.059107384269157646	0.03761740506343327	0.014078557047807506	0.09179853382761217	0.039714530212414584	0.10661157418864987	0.044549013118569014	0.013913989174673604	0.01855253015220687	0.025842353181676166	0.16660335862517117	0.05926629533824393	0.06094251065637348	0.04981068027793972	0.028858379575868086	0.182732905290203	0.13067490302561066	0.3285170995933712	0.23346179714313725	0.08915988640604032	0.10639713358885479	0.11178918024298906	0.9828804036976383	1.1387805137785638	5.730307276310441	-4028.540985262508
1260000	-4011.9476851825666	-4020.7722699125884	8.824584730021954	0.05831866202453951	0.029023522745241802	0.03881826073893393	0.05987875451728559	0.0292376464310316	0.1145075050797201	0.055883596297566604	0.016905211793417592	0.021119267438377082	0.025842353181676166	0.16194837528129336	0.059970630297130824	0.06328722543024057	0.04623050581980264	0.03169400977883717	0.1873344731449056	0.15326000893706077	0.28735264135512495	0.2130794186538798	0.08502245855958034	0.13723356519644908	0.12405190729790828	1.2783776132275673	0.9257188038147941	5.233078905526531	-4020.7722699125884
1262000	-4011.5610901246932	-4017.5689994191794	6.007909294486204	0.07282129351733793	0.028140302011411523	0.025659076804061966	0.0753134692097512	0.027011091913495405	0.1174924194695233	0.044999741581074504	0.016905211793417592	0.018320244462725982	0.025602748098473876	0.16489159965632977	0.06789717334651549	0.0586603457916333	0.04498866135443682	0.028790854250647924	0.18250576673916352	0.1334949877898009	0.29176760120157447	0.23255676192820296	0.08704861614851257	0.12470541422209523	0.13042661870981714	1.7582330851300076	0.9170927291538485	5.394319435502283	-4017.5689994191794
1264000	-4013.7041106741	-4019.9239539578184	6.2198432837186886	0.07111054847967807	0.032626044453602	0.02418530025118057	0.07085845476880695	0.0361362579254755	0.09731260007244527	0.04552766983316833	0.02516109350208342	0.021300468920412728	0.026632961073954693	0.183655615229413	0.05200328106841059	0.0586603457916333	0.0470181577854539	0.028790854250647924	0.17902034659363383	0.1272043787940435	0.2761507466390587	0.21571610555368767	0.1087575633958814	0.14853251458292	0.12363869103441205	2.066229048016852	0.9416956605989186	5.4978578177101864	-4019.9239539578184
1266000	-4007.6339556345024	-4013.7968453935205	6.162889759018025	0.05810056873950067	0.02701798804137983	0.028408746064608907	0.07641282404607203	0.058306395623474096	0.11030016018607308	0.045281910741200554	0.013326918900186974	0.021300468920412728	0.015170264643983578	0.18076178092499828	0.05165355993016092	0.056049420088248106	0.04644192902986943	0.030176251025108992	0.1812908130947219	0.14954582009569886	0.2596042534418975	0.23046562312870608	0.11333898271003062	0.11562160834417833	0.13142371227949193	1.1561922440682706	0.9957615907642934	5.505833207083993	-4013.7968453935205
1268000	-4017.4756549875096	-4023.2319529013603	5.756297913850542	0.053639741103351096	0.042512400948206186	0.021466427515884033	0.08301675945503414	0.03789177578177898	0.10378169318112954	0.03987279731333757	0.010414170803016598	0.02342519202178705	0.02294778305082156	0.17426772338457514	0.05903604669945109	0.04804459070820163	0.05151297166185514	0.030552202299190652	0.19761772407237968	0.13694698953881404	0.31149881740026764	0.1867807311384423	0.09274628831122847	0.13492013253685192	0.13710704107439903	1.2555292441918326	1.0431448702957398	5.772235275119094	-4023.2319529013603
1270000	-4020.277448060627	-4024.756025944892	4.478577884264887	0.053639741103351096	0.032862133049161614	0.025556684527954183	0.07218529223784789	0.047036903960095515	0.09376877557725505	0.04879958309893629	0.010414170803016598	0.018968570895467253	0.01643355248583836	0.16312242043959618	0.06394850759839124	0.07536974256261948	0.052040467578829824	0.03579073309651316	0.19006272098512636	0.1377425343784309	0.3120902847271538	0.2188439112669724	0.09541655081511087	0.12984210937196516	0.1060646094403704	1.1517527610325609	1.3558949884054392	6.501151744191631	-4024.756025944892
1272000	-4017.9611510203126	-4023.3256116660705	5.364460645757905	0.06693256589013816	0.019915639855153093	0.03129229966928038	0.07513616006323298	0.05136247666966097	0.11309509712734851	0.039136010017159335	0.01389999602708708	0.016618083841705017	0.01840992764184752	0.17476441103589638	0.0605240193860041	0.053502042598578325	0.053589949341709846	0.023165086624480247	0.1886562342107182	0.14509371667442303	0.294364264698204	0.2188439112669724	0.09295493486351022	0.14428501370465102	0.1044581587922429	1.6851498514174992	1.010238806455393	5.439957085762239	-4023.3256116660705
1274000	-4015.9670492140676	-4024.6333651824766	8.666315968409137	0.06385626965665386	0.030543483973491027	0.02471720971186555	0.06738307377130426	0.04319558398249405	0.09968027836096668	0.04701418547957704	0.011405227624184201	0.029341000237878	0.03622549459604091	0.16538315581887086	0.054838214590159154	0.05407958865810857	0.05435886341830615	0.03353974203436953	0.18443862808573036	0.1371120198273004	0.29944726543167416	0.1965212839010796	0.10917205134925989	0.13132521093863664	0.12642216855205282	1.5567608264196504	0.9670016175759689	5.261384113931831	-4024.6333651824766
1276000	-4020.0899457939895	-4027.551505261734	7.4615594677444435	0.0639295384934456	0.024149554741690657	0.02117079093375447	0.06490053130546779	0.0359890555875819	0.12210805403554624	0.06253921042581712	0.016896052458192076	0.018836847805863255	0.03358865621266664	0.16750051532011306	0.05630595755031799	0.06654794391403857	0.05064451438649202	0.03265999277056389	0.16223278405844896	0.12897156260866877	0.28188462170931394	0.24771903147704208	0.07760036190791825	0.13748708247362385	0.12633733982343665	1.5941138302931015	1.0169681583974681	5.4586515499026556	-4027.551505261734
1278000	-4008.690135577206	-4014.406272047857	5.716136470651001	0.05364734652803327	0.024149554741690657	0.028641856368621356	0.07347265899195977	0.05484809100087882	0.1063147514934807	0.04702365421372419	0.0152855236459193	0.022071099135145142	0.018541606218446964	0.18568815025968166	0.06553590493684944	0.05830677659646266	0.03837000908194596	0.033464111101229974	0.17463890568593046	0.13600012383677243	0.2877549228843596	0.23449460603317607	0.08042997666096224	0.13688446326381243	0.12443590732092086	1.7344898579453951	0.9847228037277783	5.625630793943136	-4014.406272047857
1280000	-4000.325436063511	-4006.2711822849274	5.945746221416165	0.06118714938701896	0.02448928246056073	0.031998204240614864	0.07925909550929255	0.0432790207963613	0.10664226913031666	0.042160375016992185	0.014680167608682827	0.022556601053875698	0.027156121344737237	0.1903783122409009	0.06395035083297299	0.05550471213615736	0.037632727957880634	0.02644394334880238	0.17268166693483303	0.13600012383677243	0.2690149214452925	0.22540055583198568	0.10506650626947486	0.1447227767906039	0.11979511582587432	1.1645862619894898	1.0394649688554154	5.6950725719655395	-4006.2711822849274
1282000	-4015.7108866064336	-4021.0395024943527	5.3286158879189145	0.07136473658498668	0.02700536428193532	0.021802569211727636	0.07593924699764316	0.03700520864827393	0.10062131446435545	0.050692736992606374	0.012997371270473873	0.022556601053875698	0.03019799916143255	0.18308509856541366	0.04829367462603586	0.06940017717539622	0.03620041784571081	0.026389859906377267	0.18644762321375585	0.1645652329837664	0.25722299821042505	0.20264927891457604	0.10381988922190383	0.1430714807523839	0.1286711199169485	2.08130719253805	0.8614471091027803	5.006866601106439	-4021.0395024943527
1284000	-4015.4796604079966	-4021.412812546131	5.933152138134538	0.0550438947724408	0.027090320708148104	0.027640653991365435	0.07814358869793586	0.050353977256109336	0.10189913350811286	0.03793115168249579	0.012997371270473873	0.023892661558044502	0.013856844028133697	0.1974190583404465	0.06728744082505828	0.0643434937480616	0.04188758807560393	0.034723698602531355	0.16548912293503842	0.14138989503365892	0.27051911882941343	0.19768720667938147	0.09000004523763466	0.17222899634454358	0.12817473787537173	1.5236208908017475	1.0097999145377337	5.627623186310375	-4021.412812546131
1286000	-4009.5792061721	-4013.7730302724885	4.193824100388817	0.05465195854734987	0.02311556659763552	0.03291139844711913	0.08861633660612325	0.04044626326221981	0.11324607437698214	0.03793115168249579	0.015610907609959444	0.019605179906809163	0.020407298733420398	0.17399984024292214	0.06095320069567784	0.055200297162580576	0.04426775427955347	0.02930704271758612	0.18972972913156572	0.13231241652280581	0.28150153358781155	0.2269660851509468	0.11803955057338657	0.12501578760474777	0.11616462656030531	2.029388497629094	0.971162798958146	5.622491382121632	-4013.7730302724885
1288000	-4009.44219821347	-4015.019071646046	5.576873432576022	0.06529628811186108	0.01866419276040821	0.02541351472228967	0.08143715207882506	0.050604608893146455	0.11386139806293914	0.04028851096380744	0.02340466656580227	0.018365833333064928	0.022851392420878323	0.18909013636387773	0.054095157344786815	0.0509994090930588	0.04093875002353592	0.03130407567866771	0.17338491358305086	0.13514116471837093	0.27290405803020873	0.2243254545753344	0.11408748912297167	0.12240640521024809	0.13113542834287	1.781459756757718	1.02316736454178	5.599226297012578	-4015.019071646046
1290000	-4009.6985406417457	-4015.153136499903	5.454595858157518	0.0670351433346873	0.04019615829088881	0.030228419559985398	0.06941499452613217	0.041118917818652206	0.11311436027944641	0.04678865096752099	0.0187752775714852	0.027016823370475736	0.014757959607660624	0.1788317360083985	0.05901459346464271	0.04943267918567774	0.044994297361270995	0.02444079401756706	0.17483919463550857	0.14276583826084627	0.2826702191486255	0.21409400317867242	0.10586374069536472	0.12703020350891675	0.1275759952075781	0.8769178564113776	1.0776970045567669	5.523938128949223	-4015.153136499903
1292000	-4011.062478560841	-4018.486011109909	7.423532549068231	0.04895378296410334	0.027126323785445466	0.030412302094294533	0.07008772124364412	0.04470340592376231	0.1262801477426	0.048308891875718664	0.012764231080233439	0.027016823370475736	0.0218119211821393	0.17280642615666203	0.0664656829954207	0.04956078484059743	0.05504786546215467	0.02444079401756706	0.17421289526518158	0.11991908111312036	0.27573774694556175	0.2352329869411951	0.11830726897327401	0.12918686348200006	0.12161605254485244	1.295335632041966	0.8720306207778962	5.113517366211231	-4018.486011109909
1294000	-4005.566437137222	-4010.7110197371	5.144582599878014	0.0739946216178243	0.025573649887645558	0.027514877318522146	0.07569935022662626	0.04936862218320646	0.10718686878386319	0.042568036552945956	0.012908674144567096	0.02159442903356284	0.020708707204892124	0.1665077983495834	0.0655336447762685	0.06039262295892363	0.0368231988725091	0.029201401320321105	0.18442349676873873	0.13977598876344355	0.28893100547796036	0.2122168531642965	0.10173060056857552	0.13576257195541414	0.12158298007031361	1.7304826244986795	0.9764269320697234	5.551654328935258	-4010.7110197371
1296000	-4012.931971317366	-4018.7139429052227	5.781971587856976	0.056200099772252245	0.03296701605164688	0.031132507778843854	0.07859696078549952	0.04277443071709087	0.10268843493805843	0.0482363787274972	0.012908674144567096	0.014993911283160515	0.027773553223864912	0.18258637953132612	0.05851468777533048	0.06867094906605664	0.04375563110831865	0.030379595317201843	0.16782078977928516	0.13855953735047719	0.2825216970682668	0.21712086323422908	0.10571243700105945	0.13555777858761883	0.12052768675835232	1.6039330909522893	1.0548193956939367	5.790590556345276	-4018.7139429052227
1298000	-4017.6589930853816	-4023.0163637899636	5.357370704582074	0.07281515914558188	0.03296701605164688	0.025486672126891978	0.06958864487325368	0.04829379022930983	0.11441943185780185	0.052116671688936723	0.018002894446235367	0.016571727553674725	0.02842655058848504	0.1535092555604534	0.06209537047686158	0.044405522685117785	0.058849278296227374	0.02430335182442419	0.17814866259509818	0.12184821522396634	0.2926980322002117	0.22025445217385944	0.09423046156221619	0.13555777858761883	0.13541106025213115	2.0657426272221238	1.0439186899596704	5.748110449156767	-4023.0163637899636
1300000	-4011.063937708299	-4016.329430249667	5.265492541367916	0.07119290803889226	0.02900476329358144	0.022160264349295813	0.0792918756774374	0.03769112504598181	0.10737728534700886	0.04570908491480573	0.011674956915360815	0.01831344614351984	0.01802239676547001	0.18671957548690213	0.05401307977101985	0.053392218372862996	0.05426697956312681	0.027404525520190272	0.18376551479454442	0.12979430251308136	0.30598007190804005	0.19577398694266074	0.11620084476829873	0.13555777858761883	0.11669301528030393	1.6070229986030933	0.9263539232823031	5.252462970025639	-4016.329430249667
1302000	-4014.173540036794	-4020.2977220278726	6.124181991078711	0.06677294565306255	0.02900476329358144	0.024136831039018987	0.07131933920516667	0.04757928847566635	0.10276626035951866	0.04570908491480573	0.009141863856679415	0.02490890099839707	0.02769707844329075	0.18235353384600134	0.043594038879762584	0.053392218372862996	0.055650732786800314	0.0254279588304671	0.19054516104491845	0.1630979271345088	0.2901365094423685	0.20886819002946905	0.07978518918825953	0.13424882620895393	0.12386335799644387	1.664029040105188	0.9399596537529631	5.270843039739179	-4020.2977220278726
1304000	-4011.8997550172653	-4017.343399996674	5.443644979408958	0.06517591663461482	0.0272025946562654	0.031218685010292374	0.06435819534122236	0.035386851777809515	0.09929906567782497	0.04849993879977598	0.015059507164748069	0.01817341656661582	0.021735466325090574	0.18378221502422343	0.07156743001442432	0.045557619496804286	0.05321819744688717	0.0327295097390128	0.1870353903243885	0.15280041393290278	0.23800658623239682	0.2429487182273333	0.11842160443454258	0.14959646530623794	0.09822621186659031	1.6677161504369566	1.0497177781098377	5.698274715455977	-4017.343399996674
1306000	-4013.662877461015	-4018.1230958131473	4.460218352132422	0.06465736933826659	0.0272025946562654	0.027281487828335567	0.07497442407663577	0.057000226143895924	0.10685103760029464	0.05062076977922446	0.015059507164748069	0.019710306447814054	0.02059824904178044	0.18038297864106934	0.051559204335687676	0.05795046765502366	0.041260772714747596	0.0323407853500444	0.17254981922616683	0.10340208179075017	0.2617063065374902	0.26135001267629543	0.11439708699418659	0.14647132147071423	0.11267319053056708	1.0104959257747284	1.0670915784934516	5.8665876524745855	-4018.1230958131473
1308000	-4011.874858684129	-4017.148041687334	5.273183003205386	0.05660028719762454	0.025561504009113653	0.025814199406345405	0.06711186324737214	0.060124283687545625	0.12570344781982568	0.04646057214522431	0.012194681083122848	0.01846513795334822	0.023084185366579524	0.17780132152042272	0.05975589618493244	0.04756377226101407	0.04375718861377291	0.024435680152108875	0.18556597935164743	0.15208875812848574	0.24196017581981857	0.23653683799421021	0.09610927962933102	0.13726240052855276	0.13604254789960543	1.3812035483640062	0.9477289821286035	5.478592234107942	-4017.148041687334
1310000	-4013.3643365402754	-4021.423956789891	8.059620249615403	0.07189334249398213	0.03391458500170683	0.02576104384399238	0.067061223324614	0.047803535104146026	0.09717878350775985	0.0393260652975452	0.019147702741608583	0.01876182233854229	0.02523646991048513	0.17632665386689433	0.07836092384398508	0.0585928805054619	0.044528456020266914	0.02777151857862909	0.16833499362038062	0.1499676133904437	0.26450741147646617	0.2115765224777148	0.11192525243752387	0.1433349825907683	0.11868821762708688	1.11676045606265	0.9638036303750029	5.3595258589062515	-4021.423956789891
1312000	-4015.690807751049	-4021.608962701064	5.918154950015044	0.07592035012429588	0.03176504038393531	0.0349909420825233	0.0646803703568351	0.03446268891569027	0.10678077025813959	0.053248171726408666	0.011088667777360221	0.01876182233854229	0.02523646991048513	0.18447853497407954	0.058327862421334725	0.0585928805054619	0.04930133179230611	0.033545495527106776	0.15881860090549557	0.13300348064201298	0.270147717850703	0.22314096439295564	0.087026600106265	0.16075734572250985	0.12592389128555728	1.2480967676780534	0.9796363041033261	5.644512153471898	-4021.608962701064
1314000	-4013.0934540212065	-4020.3199443128474	7.226490291640893	0.05518846473041935	0.03125306374246809	0.03302629972871672	0.0690867425525602	0.04127379434001707	0.1149275597466278	0.044532665617036706	0.01702289501497519	0.01906615839748755	0.021296765586949158	0.1665779003375834	0.07240855863866644	0.0575580804981815	0.04885337652121727	0.030920724320429492	0.1770069502266644	0.1480621846998686	0.2802127973908224	0.22125549824471577	0.10830820093002963	0.13880776209338422	0.10335355664118319	1.8431083879130143	0.9782618782882131	5.352139699400954	-4020.3199443128474
1316000	-4007.1405927550495	-4013.9557151445633	6.815122389513881	0.05847054906723005	0.019298617415568924	0.031576667344303255	0.06909290080190109	0.042866327306848924	0.10313802819155615	0.0478346804348261	0.020570803942524744	0.01906615839748755	0.026037161250614997	0.18821791307330613	0.06789725262644203	0.06061311196857471	0.03651670222269389	0.02911409838245825	0.17968902757366356	0.13596952179061855	0.2446155006216242	0.23744161433669408	0.12244302345499844	0.14307129111403535	0.11645904868203308	1.660994724615893	1.0569936300575815	5.4526158004821	-4013.9557151445633
1318000	-4011.35867369585	-4019.2251142122363	7.866440516386458	0.05863365436108356	0.027863820784501205	0.028193342128813012	0.07722386568125761	0.058933165595654764	0.10425497095984057	0.03523182617851839	0.01466139043339746	0.024821960878868975	0.026617487516954814	0.20521077612624092	0.06035283227227482	0.049693216076728754	0.04988577643046154	0.026578890500832487	0.15184302407457148	0.16233350637444968	0.2446155006216242	0.2581694331952782	0.08434190455248139	0.1316106085504129	0.11892904670575734	1.1542893076046719	1.0172816242653928	5.320964744476919	-4019.2251142122363
1320000	-4011.439317733814	-4018.1498067838506	6.710489050036852	0.07067083979242723	0.031031201453840473	0.022272153259360404	0.0692229719651736	0.049056919814963844	0.09214050539536446	0.0470098932592023	0.018531741053383316	0.01935371901837374	0.02231686752751836	0.1707680892931747	0.057996221858957156	0.04561698314250954	0.04870902696363745	0.03830691070898273	0.19699595549313106	0.1471822859191247	0.2850965356490595	0.19984501468806443	0.0957557737505728	0.15321244865069011	0.11890794134249212	1.932386676303688	1.0448812238881815	5.485941879805184	-4018.1498067838506
1322000	-4007.994929415557	-4014.5128277505205	6.517898334963476	0.06879493203126344	0.031031201453840473	0.02836217328749898	0.08488570094667633	0.050162407314688726	0.09664363148535139	0.042492927969473945	0.01516653462482278	0.021858073116297207	0.02231686752751836	0.1864364839147408	0.06313928033143787	0.0469343376287267	0.042721123582034365	0.02032940411195642	0.17872492067367263	0.1379455810809097	0.25600212337111194	0.24020859979111372	0.10538903082677507	0.14154672358760104	0.11890794134249212	1.1935122208180076	1.0228645500077682	5.52939701626715	-4014.5128277505205
1324000	-4020.213796986198	-4026.6673196703655	6.45352268416778	0.06662433371073007	0.026845933390272483	0.026513522230207885	0.07511037072682458	0.05464685071039227	0.10280300666384726	0.044815246259623964	0.01499085331253204	0.02418684328755056	0.020795504165499905	0.1731633389988302	0.060352694743929285	0.046938375536538506	0.0371561979579651	0.03334371306918055	0.19171321523607576	0.15174401081561106	0.2503396617009721	0.24020859979111372	0.0935220118214431	0.14746549133351222	0.11672022453735144	1.7679586755682755	1.0347477145854198	5.501095472007389	-4026.6673196703655
1326000	-4014.305176805617	-4018.6886159453957	4.383439139778567	0.058014369753139866	0.026845933390272483	0.021666505379440128	0.09588092284758547	0.038367470417012405	0.11164376572019029	0.044815246259623964	0.01499085331253204	0.02253080348204469	0.019878849210890996	0.16711472384873394	0.058028795971391434	0.0453736309471133	0.05103747707726907	0.03334371306918055	0.19046693931357978	0.160035157574308	0.2430626215102452	0.22170791602325923	0.10476680705324494	0.14661621229590785	0.12381128554303837	1.648938615994319	1.0671870139076873	5.977327624485278	-4018.6886159453957
1328000	-4015.130836169866	-4020.233840810619	5.103004640752843	0.06278748982182263	0.025017008588466075	0.03359698498079875	0.08160371920989079	0.03581937114647545	0.10555650838454028	0.05151005907161752	0.011903571067842338	0.026953967246577303	0.018222059280865698	0.16711472384873394	0.05718042718875585	0.04961042660668686	0.05062952834213662	0.02941896178313337	0.19307519343165694	0.14250723606155866	0.3020206985598458	0.2375459818300788	0.09654798977472273	0.11049357945383033	0.11088451431996725	1.8062184275702524	1.1308085712947193	5.913029214023531	-4020.233840810619
1330000	-4019.6987082245228	-4022.4582538381815	2.759545613658492	0.05571896487408896	0.022919574046508344	0.02489504958465319	0.07295357360230306	0.03508590811953613	0.0948211017892864	0.041562708824011446	0.015526655556421666	0.0188597954262842	0.027088502036181385	0.22154547489308446	0.05662843753634093	0.06128703579363203	0.043108334782241346	0.021916818993393636	0.1860820641420332	0.2116767910967024	0.2512972953988164	0.20271197461658563	0.09725465732086631	0.11049357945383033	0.12656570211320242	0.8889745724525124	0.8907593536276696	5.213619118298223	-4022.4582538381815
1332000	-4008.4933478561497	-4013.714447892529	5.221100036378985	0.05571896487408896	0.02744459511760093	0.03221215373714145	0.07482828946895757	0.045376806679419325	0.1017608603489747	0.044263868084795155	0.01394095135959262	0.0188597954262842	0.027994700192052233	0.183681477376747	0.05417449126412489	0.05778758392587698	0.04569884360347786	0.029698694638756323	0.18655792390211018	0.17839369552851211	0.2927695971598892	0.21430848770812672	0.0855252234269814	0.12854167207515532	0.10046132410133884	2.0141979758371233	1.0847507843631925	5.750284866683126	-4013.714447892529
1334000	-4011.078235433282	-4017.7293492890067	6.651113855724635	0.06476737323671777	0.028872996519510016	0.026999055243163275	0.06873453526305712	0.04022331178901688	0.10540640295918297	0.05556372914364915	0.013124858096029653	0.020509972638676044	0.026588294493865954	0.16934647277698361	0.06319208512754404	0.06302098412821702	0.05595390186542804	0.040743639518039575	0.15695238720091925	0.16378141979381364	0.2631424168597878	0.22250805353325712	0.10316082992483012	0.11945702160057971	0.12795025828773518	1.0672524373652685	1.0297406837986607	5.605909572520575	-4017.7293492890067
1336000	-4009.650401267205	-4015.7559359050765	6.105534637871806	0.04902331857111818	0.022498030869177947	0.023516787518772425	0.07352708164424344	0.047831201204697756	0.1224196653463377	0.0588410093289488	0.013124858096029653	0.020509972638676044	0.022849287263285632	0.19535672127403808	0.05726384482236423	0.0528200519428863	0.0436412433957708	0.02545650260721976	0.17132042347643361	0.15246193772464517	0.25120439248220017	0.2365575002093526	0.09877321899310189	0.13587871236620733	0.12512423822449648	1.3619618388009118	1.0000788377938827	5.413077843117295	-4015.7559359050765
1338000	-4011.430786564666	-4018.4427646978615	7.011978133195608	0.05727213246998833	0.027193123227397968	0.024711931081507592	0.06609093111511752	0.03272333279261087	0.1104101699756072	0.046903490950974104	0.017205682296226557	0.020137242050445432	0.021111357574343972	0.18224642656273163	0.06360851975405862	0.06018831715688312	0.04996472042374935	0.03217264888218137	0.18805997368617677	0.14628877711937438	0.2575412821930483	0.2312841689107176	0.1041890011180555	0.11437168514545525	0.14632508551335263	1.082946387904891	1.0723476635039484	5.461212730703886	-4018.4427646978615
1340000	-4014.938591194205	-4020.74264191523	5.804050721024744	0.06412881853911048	0.027193123227397968	0.02101853783637253	0.07557381271680745	0.03766082729116263	0.13494403428869	0.041394472430040886	0.009603673842459963	0.020137242050445432	0.020410033282703306	0.18390991142289365	0.06471534480797296	0.058161162750113876	0.04453740325409019	0.033997571058198624	0.16261403120154044	0.13121009036312287	0.3102626038168142	0.23667725029684764	0.08288902053208347	0.12195753075312171	0.11700350423801377	1.0345573179176635	1.0011958092230022	5.352690391790536	-4020.74264191523
1342000	-4013.474940352947	-4019.235744201433	5.760803848485821	0.05812584693410203	0.03310685811074455	0.024060915620832395	0.06090066334069024	0.03764938831759729	0.12787995890924408	0.04778023929993107	0.011178352889375291	0.019063006890806908	0.020464616781586197	0.18392087549150024	0.06080103295346616	0.050665685287923715	0.03436856539603505	0.02984421585889093	0.20018977791727424	0.12899234868855736	0.29992330924633354	0.23854338587908205	0.10956294236641613	0.10552318165716282	0.11745483216245181	1.6999236592215141	1.03070804890413	5.3153157443166785	-4019.235744201433
1344000	-4009.7013559982856	-4015.9491610200616	6.247805021775964	0.06412124618392026	0.030559318177211657	0.02985555820247654	0.07832359767959018	0.04390158236334269	0.0979393606205835	0.04281002670656044	0.013108876088965257	0.019063006890806908	0.026280719549893847	0.1752475298120924	0.0645227490791297	0.03997263559727749	0.05089191595722571	0.028050083939656877	0.19535179315126697	0.17324730619755702	0.26669871238063014	0.22890846052857544	0.09695988651368989	0.12165465509617174	0.11253097928337942	1.2348995652166577	0.931440973875423	5.40624666949987	-4015.9491610200616
1346000	-4013.4911187396947	-4019.894474212879	6.403355473184227	0.0748908749339191	0.031595579592695454	0.019077065259727265	0.0627695518273838	0.03793150674030993	0.11701157115578364	0.0430562360466305	0.012913859915746742	0.021061856092658045	0.02939937154256514	0.18399723205401342	0.0596223195990076	0.05293289287065881	0.05340662716689129	0.026230977996182944	0.17410247720582678	0.15915731405470127	0.26751352324202166	0.22391579782264562	0.0880915445885264	0.12487040197632074	0.1364514183157881	1.7824977717607262	0.8931935403628852	5.151355338164342	-4019.894474212879
1348000	-4015.0556233956377	-4022.1097944404855	7.054171044847678	0.06225364188160168	0.025110412909909383	0.03104054335862446	0.05952347830559618	0.04085791583400936	0.13105540055871986	0.049687952215543604	0.020556183260825547	0.02182375966098732	0.02922052863683197	0.17035929397660388	0.057934150798654084	0.0512632795690454	0.039724818481180244	0.026472693655674895	0.1831159468961926	0.1577579257912444	0.25380344055701193	0.21042165938310237	0.1023149306167323	0.1392506253361247	0.1364514183157881	1.5371557451743922	1.0378815005942361	5.485270815760466	-4022.1097944404855
