Sample	posterior	likelihood	prior	pi.0	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	pi.7	pi.8	pi.9	pi.a	pi.b	pi.c	pi.d	pi.e	pi.f	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	Theta	psi.height	psi.treeLength	E.treeLikelihood
778000	-4912.52992047211	-4905.685340846034	-6.844579626076179	0.16100911418114344	0.03111979610009659	0.032496329829592024	0.023503767518003656	0.01349822985723028	0.18249664459812445	0.033890773433670765	0.03522833172822993	0.01793391247714434	0.040441804162270056	0.15369767378687663	0.028671939639486006	0.026473268281865595	0.02812711898955704	0.02618584617284974	0.16522544924385965	0.13155811383287105	0.1621295218198219	0.1652905597161292	0.1626276537310892	0.17450015344823908	0.2038939974518497	1.873452378090739	0.47828938734913956	6.016091021652395	-4905.685340846034
780000	-4916.231341589461	-4908.944773323071	-7.286568266390862	0.1575999785892075	0.02689701988925361	0.025750840890558006	0.030216316376648976	0.015267503079008211	0.19206034350923712	0.02914441363348421	0.04059327317554044	0.013577374511448338	0.03330750887577416	0.15980592459363735	0.027864161909446683	0.025555741128815285	0.028648498651619225	0.03151835193304633	0.16219274925327473	0.1799612945795075	0.14942939633265873	0.16115806065616584	0.14779284762473582	0.14912877610442762	0.2125296247025046	2.502940322549488	0.46082124564258753	5.857369899322309	-4908.944773323071
782000	-4917.805946610364	-4910.5399804822655	-7.265966128098388	0.1575999785892075	0.024964282847128323	0.03222509719070093	0.02704198334620901	0.012639860976873758	0.18133653006018946	0.03575899199831613	0.029778419126616953	0.013774446826094078	0.03675412084745125	0.15556416892395125	0.027275395168585244	0.025170244773863933	0.026995728642812203	0.03480631837305121	0.17831443230894894	0.16634027160627468	0.18411217796519042	0.14737091343184464	0.15695752671184002	0.15138378680132494	0.19383532348352542	2.0692317217227254	0.49025946255446257	5.968834667495188	-4910.5399804822655
784000	-4908.9069678379	-4901.350273926019	-7.556693911880853	0.1575999785892075	0.024964282847128323	0.028679967716481847	0.03161984888567113	0.014128714406825067	0.1820953113355495	0.025308975027020973	0.0387395826679608	0.018416323745107398	0.04325948253892459	0.14448358129383082	0.024363859983865373	0.03250222852521457	0.027732863278829047	0.031212491866297744	0.1748925072920855	0.1563952238445637	0.15546530860224309	0.15254706079701494	0.18307894383914802	0.1572297498989579	0.19528371301807246	2.5737031203970755	0.47659789964036825	6.206738724267537	-4901.350273926019
786000	-4909.7453890578545	-4901.493316597195	-8.252072460659104	0.1502969502319268	0.03648319104029603	0.02704141485383072	0.0276650615748584	0.01281624990053351	0.18121593997043609	0.02851609156637084	0.03465247991297267	0.01175590532909495	0.038814432345836855	0.15347855206585764	0.026598472022172907	0.02917399381971829	0.026078110586716892	0.031212491866297744	0.18420066291307985	0.15804293246007284	0.16202414671733167	0.16936162850419292	0.1580578294013723	0.1572297498989579	0.19528371301807246	2.063803475149437	0.47849732888288715	6.1676346722232775	-4901.493316597195
788000	-4914.085280582579	-4906.870981654596	-7.214298927982636	0.14684962763627632	0.026337264036297367	0.030488737449481204	0.03250944466458626	0.01281624990053351	0.18453581558247847	0.04051310893195151	0.04089814732670633	0.013208078914771423	0.038814432345836855	0.14370525203889453	0.026048882114130145	0.02692882008010551	0.029387312480593272	0.036197781089753335	0.17076104540760415	0.14539150008913762	0.16202414671733167	0.18977896253153315	0.15634269043072205	0.1461476470100161	0.20031505322125953	2.893316779526924	0.47117712146219576	5.985577037401865	-4906.870981654596
790000	-4927.0409984908965	-4919.517983481888	-7.523015009008599	0.14102713285320664	0.03169609072184363	0.025288104936096165	0.03596742989258008	0.010644338483441464	0.18150058046868073	0.032573897326926796	0.04681297988513564	0.014157531119871211	0.03849209698033645	0.15651845124742259	0.03160041409774765	0.03956780651353168	0.021767767417787104	0.030386232442025325	0.16199914561336703	0.1425032212312676	0.14443703316364234	0.2028810117285303	0.16075022564993485	0.1606921848932135	0.18873632333341153	2.4485054527322205	0.4723893225101322	6.2172864468469395	-4919.517983481888
792000	-4913.890505450655	-4904.762557561742	-9.127947888913113	0.16130121498771044	0.025757058426971943	0.025288104936096165	0.027629226541165328	0.014520991601043719	0.19331722263358744	0.03639239689947247	0.0435228652558279	0.010207174976447776	0.04287068088528302	0.1365673527881156	0.021967867997654995	0.034120501118008684	0.028317511707896696	0.03199822502785178	0.16622160421686627	0.1455975992971992	0.1604597758933482	0.18690073872602084	0.16205160278030503	0.146108341445564	0.19888194185756283	3.1035376295190593	0.4690255224179685	6.182128482409278	-4904.762557561742
794000	-4918.485864310255	-4911.505670853024	-6.980193457231518	0.15521178957384674	0.02840419180135327	0.025288104936096165	0.026192888386647052	0.014520991601043719	0.1597284284998002	0.031763937133274196	0.03627384681371126	0.0203476846960762	0.043671148131930994	0.16762404483176302	0.0242589408739139	0.030556211740065613	0.02675150918968186	0.03368531585262841	0.1757209659381676	0.1326831285292665	0.15082899454037213	0.16431930192438746	0.17337849324018192	0.1977014904426689	0.18108859132312322	2.0572417042591375	0.4799615870913401	6.1804112993188856	-4911.505670853024
796000	-4918.431898913769	-4911.84162930676	-6.590269607008889	0.15513906719329154	0.034818042938966	0.033262085480299686	0.029146967345782898	0.01789650069645591	0.1802055798404668	0.024029751062609177	0.026871811166641058	0.013466625881970284	0.04022183312429725	0.16563386556701964	0.021627681302984855	0.03896568526367242	0.02675150918968186	0.03166235640333315	0.16030063754252766	0.16046143690892323	0.13100778675983912	0.1770847647776438	0.1542073513429015	0.1640658332278918	0.21317282698280068	2.2155881577955654	0.4807920960755192	5.919483376742117	-4911.84162930676
798000	-4910.659746251193	-4904.250385444185	-6.4093608070083725	0.14966146099055833	0.02814924935518772	0.036244561724621864	0.03421853567484864	0.013819977009682072	0.1757016872295816	0.030187100265483484	0.03804231058525138	0.01347280757950551	0.03347362548326247	0.15632239933631245	0.028561857036560084	0.029703768578111106	0.029318672022297286	0.03176430317028161	0.17135768395845458	0.1519263246747931	0.16538344029157495	0.19460520153044736	0.14758488365846367	0.1574987513457424	0.18300139849897865	2.0923529716152824	0.4742672205633017	6.015517381002269	-4904.250385444185
800000	-4911.934063765392	-4904.914680961913	-7.019382803478685	0.16064777109605355	0.02172070735557876	0.027510270872799926	0.03410831205102759	0.01132423680510155	0.17329502616155415	0.03154636916798821	0.04447085258486034	0.018204802401730592	0.03347362548326247	0.14640963425469747	0.022438471413696495	0.04177558067971137	0.03220120215244448	0.027017933999517595	0.17385520351997566	0.14549325070365468	0.16538344029157495	0.15120741840713497	0.1687376883105299	0.16945241751864415	0.19972578476846148	2.4321034654063345	0.4643358491704965	5.997184554689417	-4904.914680961913
802000	-4921.340207800658	-4914.215655625063	-7.124552175595589	0.15906778193271498	0.029351714300698883	0.03051043956657508	0.020211189568735237	0.016879550831534633	0.15254870332873444	0.03194901374540912	0.03992517475001043	0.018204802401730592	0.04393639187729313	0.14607650971926006	0.026939462454082727	0.03359360427201527	0.03721275793369035	0.029286497567382663	0.1843064057501326	0.13622938707125024	0.16151385789172062	0.16820913928895467	0.16802306506553213	0.15566300449774712	0.21036154618479536	1.6918583056854075	0.4782019946250589	6.153944330077665	-4914.215655625063
804000	-4913.985945587286	-4906.071291958225	-7.914653629060481	0.16859999901610978	0.03141624686248448	0.026027404591137254	0.03346543247057309	0.01586616635912537	0.16336103170408178	0.029496509388079704	0.03971270138538043	0.018204802401730592	0.03766493415412092	0.14644380126559398	0.020264057799738534	0.038049465688168416	0.02143560389460343	0.03144893189842371	0.17854291112064874	0.14272626310707695	0.16151385789172062	0.16171226325312796	0.18610596507134836	0.1399478387121028	0.20799381196462344	3.12200237641849	0.4849580476850366	6.124291111392113	-4906.071291958225
806000	-4922.04599115647	-4914.103098808393	-7.942892348077283	0.1558236005543595	0.025787374350254584	0.021765479817064053	0.03515813434328659	0.010344498247558544	0.1703425346660457	0.03964262096475944	0.02869093592747851	0.0150042148427992	0.03542815424781181	0.14960989934057797	0.02325740601685658	0.038049465688168416	0.03234958870084058	0.033855417538470364	0.18489067475366835	0.14337316098675476	0.1748704602160121	0.18202253998816156	0.13328338170026868	0.164720967884995	0.20172948922380804	2.3945446432398803	0.4734761659819799	6.125658782268878	-4914.103098808393
808000	-4925.852245083156	-4916.896981681536	-8.955263401620119	0.15206442955358165	0.029082271722369983	0.034616825270631785	0.03701586516907561	0.018220935226991627	0.17044209419478396	0.030265210724381722	0.032289924075707396	0.010865817808092045	0.031225893484213695	0.14741405757542947	0.03276218994923457	0.03330880009666732	0.027734506221201417	0.0318019756623326	0.18088920326530536	0.16344820308738486	0.16696981603391087	0.1444879777634155	0.17291595344292982	0.15044856044855107	0.20172948922380804	3.897871451569485	0.43922880578241075	5.939653993836419	-4916.896981681536
810000	-4926.019206695787	-4919.537846993676	-6.481359702111149	0.16165771459162379	0.03911011652225782	0.036203711621153746	0.030800925708452442	0.011863962819900702	0.15776245216211046	0.030265210724381722	0.036353629402270764	0.024192232517316226	0.040639976345601396	0.15357493222416962	0.023299892187677848	0.03422891374329094	0.028638415229421302	0.021046993022728416	0.170360921177643	0.1437600869320777	0.14896362952952222	0.13182515135956469	0.19612887412350546	0.17808771105706794	0.20123454699826213	2.129195943759797	0.490473902954322	6.2257112445112925	-4919.537846993676
812000	-4912.403044632162	-4904.434549193962	-7.968495438200179	0.1593797685923684	0.02803302928270722	0.0317893437805379	0.026080717274479574	0.01583509237154663	0.18581232519374857	0.036137904177105294	0.035959370984040645	0.014506222960288702	0.041324127184483014	0.14524521862026132	0.027436673768118217	0.033371863864886164	0.028213322531935835	0.029252366596405975	0.16162265281708674	0.1421663166400145	0.16905087116271475	0.16574189032386577	0.15845215386633357	0.16433549958884666	0.20025326841822488	1.7194882155015128	0.48217665295259654	6.16865190580704	-4904.434549193962
814000	-4918.771316846995	-4910.252078763054	-8.51923808394137	0.17550625937031542	0.028823429586359	0.029036485982578977	0.02492140089864313	0.01464625494191131	0.16555299036312296	0.03268181887757764	0.035959370984040645	0.016447451676055283	0.04281108266915687	0.1390557508823391	0.02592369109755511	0.04481335280504761	0.021048506552757598	0.02734808534494118	0.17542406796759843	0.1491252455244058	0.14963693958781443	0.16069904103388327	0.16587579924408496	0.15774702158128995	0.21691595302852174	2.634092941296493	0.49849897288017947	6.47405032048416	-4910.252078763054
816000	-4925.082180068943	-4919.471474920124	-5.610705148818585	0.16669321159248984	0.03466170465857953	0.035918038373176364	0.03499045164921808	0.016652946921222482	0.17315428811709524	0.04043417217740655	0.03819945463204141	0.016447451676055283	0.029313258573823824	0.13067632313864283	0.027761213995314712	0.02879764163948105	0.02262220514181127	0.034346949677552294	0.16933068803608955	0.14062845837239726	0.1488621840969944	0.15917683510535227	0.18724986097944984	0.1727987790818221	0.19128388236398428	2.37907956448013	0.4849334624436414	6.134622666460376	-4919.471474920124
818000	-4926.159032508672	-4921.403796709352	-4.755235799320332	0.13768984199729783	0.024463972663088897	0.03266432742066108	0.034890042015216984	0.019129210727369166	0.18133689034343745	0.0298119087418659	0.03742607581827626	0.017361638808903845	0.03246387914022485	0.15672192557448783	0.02840859483355182	0.029107471786574718	0.023848231189452097	0.03460742292130049	0.18006856601829116	0.1282715683058591	0.18450885827948843	0.17973410371377452	0.15208480134929978	0.17194106203462903	0.1834596063169493	2.0545784904698543	0.45117009309061246	5.712348218675454	-4921.403796709352
820000	-4923.621313379785	-4917.31850002034	-6.3028133594444355	0.1462017896555804	0.024632118960450762	0.026494284632061646	0.028458340227627367	0.016591571491366017	0.1607927948704188	0.036580705072002166	0.03281762861251657	0.014166643004583208	0.053774406592722944	0.14850682128684964	0.03963932663091518	0.036387741691725296	0.027588764433259694	0.03460742292130049	0.17275963991662016	0.16431310502022548	0.15663560291401932	0.17034154783643135	0.16501881995775713	0.1595787619031621	0.18411216236840477	2.8107285221816776	0.5008750733164037	6.2748630854611145	-4917.31850002034
822000	-4923.938879071388	-4919.1418241736155	-4.797054897772455	0.14829765515528884	0.03497309678373274	0.027703344695578544	0.02813976561765589	0.012061348513459268	0.16648908326237422	0.0352979113212803	0.03582759248896285	0.017169217097780735	0.03451007030792883	0.15939107493287882	0.024426509587413346	0.031797944145303354	0.03952849865557105	0.0322890061302885	0.17209788130450307	0.13242799698940136	0.1807190993045844	0.18843527858013998	0.15924272182210694	0.1595787619031621	0.17959614140060537	2.0607839353783564	0.4865435131349374	5.832042698475221	-4919.1418241736155
824000	-4920.169396390748	-4912.2105070222515	-7.958889368496823	0.14829765515528884	0.03372911416359312	0.020802115043528774	0.028734240223741027	0.015265363550161178	0.19003758680760935	0.03248773582224833	0.03523311788287771	0.017861746213852107	0.03451007030792883	0.1572672136411256	0.02383387830019683	0.033387664620810366	0.031190026585442114	0.027089173182245352	0.17027329849935083	0.13559785180662037	0.18443187827903926	0.16040086716144072	0.15924272182210694	0.14865384603280657	0.21167283489798627	2.735044963920563	0.5056209712958162	6.263980377054722	-4912.2105070222515
826000	-4920.924772930104	-4913.334138360797	-7.590634569307749	0.17401624483568376	0.029783619748951197	0.022216031927602985	0.027989126452751242	0.019332273650630276	0.18146810630234167	0.03523766391523267	0.03150971282211805	0.007927930253864172	0.03620580461093111	0.1536644138331606	0.023934938381272322	0.03044035094184499	0.02845243875337422	0.027089173182245352	0.17073217038799576	0.13962216714655343	0.14452286165198105	0.15637655182150767	0.1659696732634665	0.16652348838515685	0.22698525773133463	2.6014231690581426	0.41961350985589596	5.515592867861915	-4913.334138360797
828000	-4919.028058116524	-4910.990765429521	-8.03729268700295	0.15535609126587058	0.029385495308446773	0.02304768932180678	0.03840882565712545	0.014275791159422603	0.17098298037730436	0.02993501557293156	0.04619460156024201	0.019359906926443606	0.03027689465258941	0.14944334904566164	0.02876857897194468	0.03411937164065871	0.022088799694972676	0.027089173182245352	0.1812674356623342	0.15602321301717986	0.14486384381858133	0.17071280610605694	0.16472224059620447	0.16612015859260243	0.1975577378693751	1.8660947232734424	0.4814753094909421	6.274456219248243	-4910.990765429521
830000	-4918.493845971243	-4910.409830906419	-8.084015064823703	0.1732984088110932	0.028694873619008403	0.02513378713141283	0.036188701243220565	0.009717785645668359	0.1713677524160404	0.026124405600200566	0.03210499919133769	0.017901278481655805	0.04215286992991558	0.15037385155669003	0.020703213667349507	0.0332681849231893	0.019400164682653445	0.02707992103602465	0.18648980206454008	0.1532465663615759	0.14907321456794084	0.17064309474005807	0.1693681613768302	0.1675651698604192	0.19010379309317593	2.16050671857529	0.455859173896561	5.842139845912244	-4910.409830906419
832000	-4913.789797077506	-4906.019238045655	-7.770559031850723	0.1579956101371707	0.02601118838360119	0.021187925082970092	0.0265930567216034	0.00982087923096972	0.18885483074405135	0.030059714149727038	0.03654061926594374	0.015917660524852557	0.04756232735150901	0.15646132908901328	0.02068006141453259	0.029939880917752917	0.021861860117890215	0.026991314518893104	0.1835217423495195	0.15153535534244514	0.15654134866665537	0.16985618062951977	0.15059463158870554	0.1561240810155759	0.21534840275709843	2.0905028249234094	0.428491776132095	5.565315219563436	-4906.019238045655
834000	-4914.379682975122	-4906.6864593613855	-7.69322361373635	0.15502171627664088	0.02185813108722038	0.03473555346628051	0.023056551616176008	0.012481884249390285	0.1786847937337316	0.03275882069505202	0.03815705756413183	0.015917660524852557	0.04756232735150901	0.14620590836499459	0.024717890884580186	0.03350779887032843	0.03288405510672122	0.02561372435878457	0.17683612584960623	0.14834001224720803	0.16210510257672114	0.1630800101295813	0.1671502470328392	0.14950574020702573	0.20981888780662475	3.1248156618491154	0.46622742733546985	5.861165983500722	-4906.6864593613855
836000	-4938.597571403649	-4930.318950528567	-8.278620875082566	0.1284249206611799	0.032987101332001764	0.033759638340258406	0.03871479565206885	0.016195183031280848	0.16638659950421514	0.024962191659675538	0.059907185211698306	0.015917660524852557	0.0339308413844702	0.14054006221593196	0.0187600885928976	0.03722184202081838	0.025713754043762374	0.027615370248501886	0.1989627655763866	0.15847094960434063	0.1614011900793384	0.1616024051241846	0.17087396967405286	0.1472618209626931	0.20038966455539053	1.9245256357734164	0.4989198539785063	6.604732131431057	-4930.318950528567
838000	-4915.561799643378	-4909.6811291778	-5.880670465577921	0.15297513004086483	0.025087713712294096	0.033834675985347326	0.02620965094506556	0.018141649267939104	0.15849562931894715	0.03167657465386034	0.03552535390548232	0.01523825049292718	0.03524203187839189	0.16284343730784545	0.02686312284409919	0.03025453978349444	0.026623265442918105	0.03324085467847841	0.18774811974204492	0.12824157389937343	0.162166365230287	0.17503294049262702	0.1568305090103282	0.17226924779146488	0.20545936357591962	2.4807444755649253	0.48070583330010863	5.916303144339	-4909.6811291778
840000	-4917.222630140969	-4910.869714771924	-6.352915369045494	0.16339603762618857	0.025087713712294096	0.028671953123226103	0.02811424917270182	0.010259350987031762	0.16494736391528603	0.02311275946494721	0.03472018321603683	0.016323946555897348	0.030599543078175487	0.17620908644260944	0.029532393205282434	0.03021862743084123	0.026623265442918105	0.03203398053824814	0.1801495460883157	0.16246813427403803	0.16365408905477272	0.1601062697299976	0.17179963922873884	0.1519040545818907	0.19006781313056223	2.087557924430117	0.4619969776256259	5.554644643901412	-4910.869714771924
842000	-4925.1939024823405	-4919.673462942253	-5.520439540087764	0.1810930461812429	0.027545998759765607	0.022167802741581477	0.02811424917270182	0.011956513726428426	0.14817151607731793	0.02178956374923091	0.045191411788924635	0.020032771211712777	0.04647903736614283	0.13796632839362022	0.029532393205282434	0.028798325727587004	0.033005559005656895	0.033751585096759795	0.18440389779604466	0.13742263605478622	0.1721655263263772	0.14991797452290398	0.1884208705712895	0.17068672869016202	0.18138626383448123	2.309315643104104	0.49421787726361543	5.874159948121817	-4919.673462942253
844000	-4923.126519763581	-4915.705019229652	-7.421500533929599	0.14157983539008695	0.026395676800384717	0.025598963243842393	0.021325350071122767	0.009988803003665198	0.17524517922960126	0.035598971291101664	0.032442693435458074	0.025038404399182583	0.04445561151547821	0.15956498407240585	0.03209625347391658	0.03596687773436528	0.026391451380701855	0.02631945799434316	0.1819914869643438	0.1737142101301553	0.16585268606711523	0.1537938424783676	0.1593905292358286	0.16462424357946195	0.18262448850907143	2.1860598271522362	0.5114500442590878	6.388859188960116	-4915.705019229652
846000	-4920.416665284375	-4913.739383940219	-6.677281344155457	0.160101879800894	0.026100709684108533	0.030402890482950376	0.030476122655945084	0.017407883892267974	0.161283417065828	0.03776704255561903	0.03425047366390304	0.015898687215600636	0.03939453425808222	0.16378970230699014	0.02191575253161169	0.03369969542928256	0.02976210058446753	0.02925777553990519	0.16849133233254437	0.15021678938999694	0.16767190987520184	0.1518002166193526	0.15841958911153878	0.16014474593264227	0.2117467490712677	3.0405209667306687	0.4881276054114467	5.99582805854142	-4913.739383940219
848000	-4908.765603948391	-4899.3057931427375	-9.459810805653088	0.16578061033935224	0.026100709684108533	0.027638849491721726	0.03250208678475067	0.01485056602464535	0.16910012731186844	0.03140559218313332	0.03842762583232051	0.017006664372331906	0.04237687243643235	0.151683639121524	0.024926775092830603	0.03068867286806365	0.023928883924976538	0.02925777553990519	0.17432454899203537	0.1439687645243831	0.1467151199468969	0.15653158866667516	0.17866029097389385	0.1667641606743013	0.20736007521384983	1.4866032979988377	0.4850808294634253	6.215180510694479	-4899.3057931427375
850000	-4912.377195628876	-4905.629644445626	-6.7475511832495485	0.17306916816930498	0.02587737442369409	0.030743182065943897	0.026914407106160415	0.01485056602464535	0.17253755421684014	0.02824318248980006	0.031170393607948543	0.013598797749606692	0.043087625569753776	0.15526484557034198	0.024926775092830603	0.03814608987598936	0.027336750547701752	0.03019466205756839	0.1640386254318704	0.14176713750286013	0.15417923313177168	0.16158054272326047	0.17607396687435467	0.15895089062169165	0.20744822914606154	2.124101301601723	0.4708762586098124	5.9329069452771686	-4905.629644445626
852000	-4911.420345571956	-4904.768258593588	-6.65208697836837	0.17246364369091932	0.026121833726035236	0.03151939464503175	0.03217278326861249	0.01485056602464535	0.17253755421684014	0.027673920321233836	0.031115171394223116	0.012386201071159612	0.034456419075185644	0.1482181900753328	0.024926775092830603	0.03407002247710077	0.02764152200121916	0.03019466205756839	0.17965134086206222	0.14176713750286013	0.16563511936339592	0.15345591102101844	0.1649417072157735	0.1740802996903334	0.20011982520661875	1.9980610216161858	0.4970839991070642	5.989984354521505	-4904.768258593588
854000	-4917.346972447935	-4912.1978933541495	-5.149079093785428	0.17109276736956394	0.026121833726035236	0.030523454790872685	0.027248737782853624	0.01485056602464535	0.1632090512701161	0.0284793191046993	0.039299226938758175	0.016491291403103292	0.03858306192072981	0.15352368871275054	0.03500192032793368	0.03125651068268053	0.026854351407948854	0.028956639410487227	0.16850757912682207	0.1261416792059501	0.1911298829038719	0.15665336931743212	0.17622613308043691	0.1433206366616284	0.20652829883068072	2.245752416185282	0.4752991379365481	5.834604714823694	-4912.1978933541495
856000	-4926.612624673894	-4919.666905636417	-6.9457190374772075	0.15769404498382106	0.023740150782423745	0.03132319398448589	0.0232846889739651	0.013404402896113374	0.15623993301387967	0.03190748367425896	0.036811508377113035	0.015650253753541427	0.038632997568590746	0.16530701395454336	0.02822660087245024	0.04012508266241207	0.02536086176656798	0.029271769478851864	0.18302001325698186	0.18377986011248226	0.13855537913269367	0.14868528028969039	0.17622613308043691	0.16832648660296273	0.18442686078173415	2.9684735590690137	0.4972044196702232	5.895044552173421	-4919.666905636417
858000	-4914.60768663133	-4907.609866690261	-6.997819941069061	0.16494469551156646	0.023740150782423745	0.03117785390613495	0.030242170926726854	0.01650253016156293	0.165180139720408	0.03391418464558312	0.03845527739158473	0.013899849783559716	0.038632997568590746	0.14929928817891983	0.02335085840833004	0.02659886866355364	0.029645044310812572	0.03128899850342489	0.1831270915368182	0.17771079638538723	0.15380300480474846	0.1538126780018535	0.16201404573318343	0.15545406384060742	0.19720541123422008	2.771274149484813	0.49605328664241194	6.031435849829944	-4907.609866690261
860000	-4919.796320203681	-4913.34527777754	-6.4510424261404395	0.16119150074162347	0.02866995459131269	0.028635818034561097	0.025129695213476445	0.01650253016156293	0.15391312167030782	0.03655378721887456	0.03997019765817526	0.014572026731396119	0.04126928747821589	0.14743681596613198	0.023793194569129927	0.02591719835479371	0.0299431307653076	0.03126751135264118	0.19523422949248972	0.11916470117142453	0.17977950680707902	0.13475980879517827	0.20523996055110988	0.16953788228121608	0.19151814039399234	2.7574859626423787	0.46968627174256106	5.963128970431184	-4913.34527777754
862000	-4916.762760763063	-4909.272587892406	-7.490172870657592	0.16198350710135434	0.024864709376276058	0.031898675678832554	0.030301428462979695	0.012129514175828193	0.19181142396610537	0.03607819800677776	0.04222329342916004	0.01554194195605399	0.034167201282014246	0.15177581976417104	0.02765355424486786	0.02591719835479371	0.031457027766559384	0.028361181089985615	0.15383532534424058	0.12305354896195979	0.16284909145676124	0.15986392299352642	0.17178509441014042	0.16225962412145442	0.2201887180561578	2.422444196654177	0.4664202991085296	6.166490101426566	-4909.272587892406
864000	-4914.961416961873	-4907.245164161354	-7.716252800518593	0.16545681016060662	0.03426767921572067	0.028896548512675327	0.028493248619307937	0.013678430064894699	0.18493116906194895	0.02795211114154652	0.02996304528011321	0.01554194195605399	0.034500966172082384	0.14412331000187478	0.02184333192392856	0.030624345334192567	0.031457027766559384	0.034822990534139626	0.17344704425435523	0.15621274786505754	0.1640836698435094	0.1677017393798612	0.14463500743145427	0.15310617443033314	0.21426066104978456	2.935458132642188	0.46954809443793155	6.052433704406596	-4907.245164161354
866000	-4918.846582285352	-4913.886697974039	-4.959884311313374	0.14374774411823424	0.03426767921572067	0.036832563051613365	0.0342489354074739	0.013517410712999701	0.1860129885262915	0.032844829758030096	0.034462155275623164	0.01554194195605399	0.039509097025510406	0.13621492693698686	0.020441376565056388	0.03325800559288389	0.0308303110690274	0.034822990534139626	0.17344704425435523	0.15271379627572876	0.17775705624821536	0.16051022985635838	0.1716372565352386	0.1419661830129941	0.1954154780714649	2.4795744092975927	0.4769289978065292	5.797398874709097	-4913.886697974039
868000	-4919.780287559668	-4912.582780425989	-7.197507133678801	0.15903302171637995	0.025310607632096832	0.030626344278116988	0.03538931386189701	0.011748223013256884	0.16909706355376	0.03611282691563907	0.03688969221947206	0.013132459926431833	0.039509097025510406	0.146993247597056	0.03145840684956161	0.03988522139144586	0.02350416982662698	0.02671967435365502	0.17459062983909387	0.14095484848822878	0.1735136377996631	0.15759803855856738	0.1700799883756566	0.15173191554077523	0.20612157123710897	3.2960356373156983	0.46596697589845626	5.682249099837039	-4912.582780425989
870000	-4921.797682142973	-4914.920173592666	-6.877508550306764	0.15124605463964902	0.029963981903761587	0.03324869500148435	0.027996449098203507	0.011748223013256884	0.16997646463874722	0.0230040818256775	0.04499088697561699	0.013993556825781461	0.034696266777418716	0.14620654685924517	0.03145840684956161	0.03713198201485987	0.029731672735748747	0.03201800934759326	0.1825887214933945	0.18391532796304125	0.1412488089480256	0.15825226397990952	0.16598263956795017	0.14039847802160757	0.21020248151946594	2.0792795258960837	0.474203022000271	6.080552815366674	-4914.920173592666
872000	-4914.496545520174	-4907.808026454724	-6.688519065449352	0.15067039235091195	0.026032242560833203	0.030195810735408182	0.03145344267444386	0.013946082301145322	0.17269421476312144	0.02936720539637659	0.046170148295393634	0.013993556825781461	0.03340166611936569	0.16415741734851821	0.028337923858915932	0.02523393743464432	0.025057663886669253	0.038162932243944375	0.1711253632045269	0.14090200001471226	0.1702054142508902	0.18951608309333393	0.1661780675609135	0.1484362475293015	0.18476218755084867	2.525970139328379	0.441673665762238	5.91716037540896	-4907.808026454724
874000	-4913.161112432561	-4907.204769116534	-5.956343316026803	0.17423979014817675	0.026799735028466908	0.026421386341932467	0.026035692726075324	0.016032290140811166	0.17473422918157316	0.025597642862873665	0.038949019913526055	0.01255247389470588	0.033101393585363424	0.15892216937292675	0.028337923858915932	0.03012047246636325	0.026456672598803514	0.03057374467495924	0.1711253632045269	0.13197646343403785	0.16739704573372066	0.16964363421403103	0.15698430827733315	0.17929308245286488	0.1947054658880125	2.180831443516547	0.4445202693803461	5.546194654621869	-4907.204769116534
876000	-4918.632521103407	-4912.048500126667	-6.58402097674054	0.16398366513727533	0.025470878674180138	0.031099456774193825	0.021436065460858363	0.01690454138865754	0.16885276295883747	0.030204131528439683	0.040174290724162835	0.018066793537624685	0.036117096821813174	0.14081143692807122	0.024938033488696124	0.02754249007859788	0.033213331384228426	0.03826611813646243	0.18291890697790125	0.13905049927873733	0.16959326217714144	0.16071603461442582	0.1761087147564165	0.14367923416167536	0.2108522550116036	2.095753777602229	0.4528310550066508	5.974988955318859	-4912.048500126667
878000	-4912.707267399622	-4905.6029532875	-7.104314112121841	0.1733502240153584	0.0263883910127006	0.02857823642627609	0.028155858235581963	0.01690454138865754	0.1736578682607297	0.029858058658749277	0.03513960886541719	0.015029416099449279	0.042064225274767435	0.146606620898181	0.025779067385799007	0.030410164726279054	0.021506677779519506	0.03774981541130835	0.16882122556122597	0.13905049927873733	0.17196946501526672	0.15338556121793326	0.14912945090729518	0.17920717088077437	0.2072578526999932	2.038384955696194	0.4774542848245958	6.110458218877982	-4905.6029532875
880000	-4916.608185610338	-4909.964923736417	-6.643261873921091	0.17570060296914164	0.02636466181088363	0.030196199308885993	0.028155858235581963	0.013326914736272497	0.1663969311999215	0.035343635061778816	0.03886375321690906	0.018845572610354633	0.03981493999670716	0.1415646911516309	0.022445638040716948	0.03854194018587654	0.022686527259846836	0.030046344182933962	0.17170579003255826	0.14312172043431648	0.1490988908160632	0.15338556121793326	0.1682968180979863	0.15341823402260485	0.232678775411096	2.288248019320191	0.4955856698104769	6.159460590687581	-4909.964923736417
