Sample	posterior	likelihood	prior	pi.0	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	pi.7	pi.8	pi.9	pi.a	pi.b	pi.c	pi.d	pi.e	pi.f	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	Theta	psi.height	psi.treeLength	E.treeLikelihood
658000	-4197.442917072245	-4183.669746942351	-13.773170129894106	0.19719549759958072	0.013865143733100764	0.014001360953858538	0.009249483734859072	0.016112093017533927	0.19585232806740513	0.01016337447662857	0.01762118158310553	0.014720693985607367	0.015116400813778956	0.18937587971794365	0.025808479858841417	0.024374819861462643	0.015543311998136945	0.008713548457496043	0.23228640214066082	0.18886255828791754	0.17427452458458817	0.15383262643781398	0.15486193032498405	0.16712243484776163	0.16104592551693464	2.288228867363749	0.2945930612973465	4.038033715189953	-4183.669746942351
660000	-4201.8525768681775	-4189.749234257369	-12.103342610808754	0.18456360637571112	0.018341881325457214	0.0132211228386152	0.014829486769969015	0.014153733347734107	0.18968708929080974	0.01016337447662857	0.013651021954843294	0.01461406140000416	0.013668206783705825	0.19533160527053223	0.03378708008896502	0.026404629619255965	0.018891918870035752	0.008713548457496043	0.2299776331302368	0.17629988903467875	0.16643421849104553	0.16512512490584363	0.19099656681992946	0.13193122972659105	0.16921297102191157	1.5929518172630968	0.3476010669956234	4.275523908407683	-4189.749234257369
662000	-4192.039738448186	-4179.655811458471	-12.38392698971403	0.19593488218908928	0.015101310287103265	0.01487792554448212	0.015297809560593408	0.01319132040320125	0.2047095374181567	0.006394349138196229	0.0167193931287973	0.015007461432885671	0.013378571227707019	0.18951173075643474	0.024003384854627392	0.030734777947302623	0.015320867247038884	0.013322716214247562	0.21649396265013662	0.1914038728146206	0.18138701724367534	0.16802809524198764	0.15541025697150504	0.145861837605072	0.1579089201231394	1.630896992599365	0.30482199452896697	4.194163705177278	-4179.655811458471
664000	-4195.523761615315	-4184.262159523732	-11.261602091582896	0.1908968282244511	0.017194781928780663	0.01487792554448212	0.015559560114549092	0.011813348533698476	0.1985947691142698	0.01114209766544556	0.01662681142389947	0.015197707962060082	0.013378571227707019	0.18951173075643474	0.023741634300671707	0.025495631739254183	0.019633934424694195	0.013322716214247562	0.22301195082535435	0.180944208596031	0.16935581546810938	0.15868053727651704	0.1782408448358632	0.16171401974474212	0.15106457407873727	1.523889007947317	0.3031151079851241	4.198379275251825	-4184.262159523732
666000	-4198.072484215449	-4185.407398028358	-12.665086187090026	0.17681346089988628	0.02018054593270624	0.017616979594610248	0.009623147084225209	0.013534499337209509	0.2109883126659368	0.00976974087478286	0.01331366717431149	0.015614619139946592	0.015301825530325247	0.18673314718613265	0.029755209130986497	0.02244573528385653	0.016657763340897226	0.011552169214826623	0.2300991776093601	0.16639105006506139	0.19778550375662704	0.16930090152660754	0.17143250271287114	0.15428870920354662	0.14080133273528628	1.9042804945193272	0.3447053709274203	4.427902379277345	-4185.407398028358
668000	-4196.695287364485	-4184.648130456005	-12.047156908480437	0.16936141894117834	0.021249364161518958	0.012233861741829964	0.012285002972853253	0.016345995378741	0.21413524899566247	0.011098857093821479	0.01331366717431149	0.014047095330906222	0.012035663668976952	0.18767269689076885	0.019882451232533516	0.030833530829330442	0.01620346552524457	0.015142467538073981	0.23415921252424862	0.17537172119085886	0.2001381612172172	0.15418587190242386	0.1566894597542671	0.16035110476322983	0.15326368117200315	1.3973890335458266	0.3537990971550767	4.295024968459565	-4184.648130456005
670000	-4205.662511193942	-4192.686206480006	-12.976304713935626	0.17899296162154038	0.014339024708415735	0.014310038478800982	0.008430838806702916	0.015314578598687546	0.25000084771601355	0.01841670503124979	0.010538996325855712	0.022482272441924703	0.008035214109484372	0.14838487521412097	0.023882900792026096	0.030833530829330442	0.01620346552524457	0.010271339677626931	0.22956241012297546	0.1705083703623057	0.1940720969687559	0.16125454732137318	0.1643150853753966	0.15658621880016546	0.15326368117200315	1.619355701332614	0.29401607511188776	4.119195886174646	-4192.686206480006
672000	-4192.432791338748	-4178.910549821538	-13.522241517210043	0.18170755069166353	0.018763178442538317	0.0097383774124786	0.011079717110444323	0.01742718543664922	0.23287619597166342	0.01011386999381374	0.010538996325855712	0.011866004775901537	0.011406426484473771	0.17021227978697942	0.023882900792026096	0.02232927249351773	0.0196319187178675	0.01174792155599879	0.23667820400812847	0.15499377623491617	0.19488413466448815	0.17166201329351477	0.15840129154716365	0.15978525369802432	0.16027353056189295	1.784867327972449	0.29226140818115853	4.015407442708225	-4178.910549821538
674000	-4190.058137838331	-4176.43497078842	-13.623167049910801	0.18170755069166353	0.018559605222939	0.01378709714110779	0.010759221558802746	0.01186372392650048	0.22868796195519717	0.008226427219694337	0.01086589545036077	0.016403911287982874	0.011726922036115348	0.17118545417175174	0.023759574887120355	0.02232927249351773	0.0196319187178675	0.01174792155599879	0.23875754168338004	0.1647777341061463	0.18310127437721857	0.17147083015613437	0.17842725844115723	0.14075347623293805	0.1614694266864055	2.1243308099565064	0.30105956581009485	3.8566283587515295	-4176.43497078842
676000	-4191.46338154726	-4178.439845225219	-13.023536322040776	0.17671678278808456	0.018559605222939	0.013027588999183631	0.012941405674824963	0.016854491830079456	0.22995818207359087	0.00889716569225089	0.01086589545036077	0.015893199311513326	0.013358411840915484	0.17118545417175174	0.025655893637469562	0.024122158815127186	0.01697353737684667	0.01174792155599879	0.2332423055590633	0.15905215123932112	0.20219943295116066	0.15569812977020048	0.1822572424958801	0.13742801804492985	0.1633650254985078	1.1146502565761383	0.30765198334236843	4.036775262379847	-4178.439845225219
678000	-4194.454897447819	-4180.343724704863	-14.111172742956327	0.1674093036976341	0.018559605222939	0.012578776161629335	0.012941405674824963	0.016225961835301894	0.2293976888242637	0.008438107691507716	0.009504816800292505	0.015893199311513326	0.010143193804153516	0.1714098738304456	0.02606000397355327	0.025030029653424657	0.014524878454510684	0.014576972268140989	0.24730618279586494	0.1797557534014484	0.1979241290128356	0.1662367294272095	0.15296666107590848	0.14002742662747428	0.16308930045512376	2.3036237067297387	0.30299818764390746	4.044197430442298	-4180.343724704863
680000	-4195.316749993623	-4182.605624859856	-12.711125133766618	0.1674879218191017	0.012049422170085713	0.012578776161629335	0.0141950367741712	0.018507572413267115	0.21873363955972	0.010425013785338045	0.011237677225098143	0.012023983029839591	0.013426459792956577	0.1721838085121265	0.026353796079007778	0.026858973275711906	0.01941713909643448	0.009606093504749606	0.2549146868007625	0.18437130089656245	0.20978819804020293	0.156194209520176	0.1548791509886057	0.14002742662747428	0.15473971392697866	1.7933025466002919	0.28952284963108715	4.023267003653066	-4182.605624859856
682000	-4195.419613079661	-4183.129177960624	-12.290435119037285	0.1906516495359986	0.01961929151495398	0.016809553903865987	0.012052640449196753	0.014169317129245261	0.2168850345786604	0.010425013785338045	0.011237677225098143	0.012023983029839591	0.013426459792956577	0.17302076304526423	0.018544150297936907	0.03119722855973376	0.01370335124395173	0.009606093504749606	0.2366277924032106	0.15333860313215802	0.20181718417218505	0.15520598215223252	0.16576119018866667	0.15544162914013193	0.1684354112146258	1.8678807110453082	0.2919827451803939	3.7898598169914255	-4183.129177960624
684000	-4198.28061811196	-4184.3180147545645	-13.96260335739591	0.1803955260892963	0.014617857412333006	0.012520190646610412	0.012052640449196753	0.014169317129245261	0.22439475692938243	0.010425013785338045	0.013319968094151056	0.010794299917330656	0.013383828685023011	0.18809887025902922	0.02149015080445875	0.03119722855973376	0.01269377518479977	0.009606093504749606	0.23084048254932218	0.16448390016854023	0.15389395046745188	0.17919372721623214	0.16131549583041424	0.17506214641741577	0.16605077989994574	1.9318689089101717	0.2824640157532175	3.920625540418013	-4184.3180147545645
686000	-4199.3246266751685	-4186.1686896506035	-13.155937024564983	0.18115296036837	0.014617857412333006	0.016319893117474747	0.012052640449196753	0.0146536019013314	0.216421419774467	0.010425013785338045	0.011756687399486446	0.014400324371210041	0.01455720795868675	0.17830624151004118	0.022848321514035264	0.027591204105854375	0.01749477217799674	0.015303088815079635	0.23209876533909884	0.16949854737449002	0.20762913020285675	0.17830230441452252	0.15182776877398213	0.13261374259097053	0.16012850664317804	2.3029194802366346	0.31346822184798323	4.193468934497936	-4186.1686896506035
688000	-4195.185361552144	-4183.2470874329265	-11.93827411921723	0.1878119422215449	0.014683565623142103	0.013671273482499406	0.011507310050555948	0.018622807729555983	0.20847442078211703	0.01282545696835347	0.011756687399486446	0.013963810363400934	0.015829803200967198	0.17830624151004118	0.02292828476210356	0.026365332055964023	0.015700038578371885	0.015303088815079635	0.2322499364568165	0.16433194786700533	0.17921187511575642	0.17062190031812824	0.15182776877398213	0.1628660318407514	0.17114047608437646	1.7613515266082023	0.31430422015891796	4.24428829319973	-4183.2470874329265
690000	-4197.76526948546	-4185.261868604011	-12.503400881447927	0.18980129527567935	0.014683565623142103	0.009899512541783131	0.010984395282912812	0.013733380029440044	0.21338751396236394	0.006849743629368053	0.015859221389360384	0.018880027346238816	0.01206600691803604	0.2108326594734456	0.01866043605076123	0.029124307186561373	0.014281534202204127	0.011016941320635597	0.20993945976806763	0.1656493858774046	0.16971387185789766	0.17692917872178274	0.16564806535685936	0.1508856354729082	0.17117386271314744	1.3379741328211505	0.26926356059469664	3.7029085490184594	-4185.261868604011
692000	-4207.306463460661	-4191.831415605167	-15.475047855493191	0.18643625735726066	0.014683565623142103	0.018923617375037116	0.015866988730372796	0.015521465003079209	0.22867835239993034	0.0056193357135892776	0.011884243475562419	0.016745657072739624	0.013102448793653854	0.19597510352735403	0.018232448714534555	0.02501686039342397	0.013828542506426449	0.00803059043812862	0.2114545228757652	0.17198293637642442	0.2005167039424168	0.16724016287233762	0.15357688504503247	0.1545543511871303	0.1521289605766584	2.3848652199976725	0.33838594251827664	4.177990380305049	-4191.831415605167
694000	-4200.644969872164	-4188.59821295853	-12.0467569136344	0.1933469672387308	0.01615470225330736	0.018923617375037116	0.01417265569460284	0.02107328086387425	0.23148546963483402	0.0056193357135892776	0.00821764550482372	0.012592233119650645	0.013102448793653854	0.18216224114793506	0.02266235781884171	0.02501686039342397	0.01494546771408991	0.010012246809414711	0.21051246992419098	0.16521902499579108	0.19529697901308388	0.17375345494863767	0.15088522670121862	0.14216067654399087	0.17268463779727788	1.5298308416084516	0.3121417698358059	3.822610014404012	-4188.59821295853
696000	-4190.620110636883	-4177.699918399836	-12.920192237046834	0.17446575916520446	0.01642153819981968	0.015344815425999032	0.015202823081705862	0.015952523309229256	0.22928382602108374	0.008614424492489257	0.010416924614404681	0.01153055179261589	0.014393369907043915	0.18389588328905365	0.02266235781884171	0.02111260158329193	0.011232391646534952	0.010012246809414711	0.23945796284326748	0.16521902499579108	0.19529697901308388	0.16092403742202255	0.15961256720040964	0.1424230590725076	0.17652433229618525	1.4962648878578264	0.28245118494259486	3.817719410362276	-4177.699918399836
698000	-4202.857903407362	-4187.420187035821	-15.437716371540706	0.1836244829412585	0.015382523343523254	0.01304561445553988	0.007540725827463547	0.010589036880262068	0.23011417385021374	0.004879123139909288	0.011670501433485587	0.017815370317184824	0.007990810350234044	0.1924294062710973	0.024170536514269834	0.025263362123406012	0.013562922692647354	0.010012246809414711	0.23190916305009027	0.16521902499579108	0.18445853304290166	0.16968918965859092	0.16168586093402348	0.15294134272860313	0.16600604864008972	1.924285174176085	0.2928824157141309	3.5890234974667385	-4187.420187035821
700000	-4215.186286966472	-4201.309771257275	-13.876515709196386	0.1725495011210269	0.020039619222545983	0.014111524614598137	0.00801802177331129	0.009134627053720548	0.21309604208103483	0.013092318452017065	0.010906498146907376	0.008947365484291744	0.021832048992933638	0.20821243728538066	0.014946549288572725	0.0194388325269858	0.021888135025930386	0.0119346590376435	0.23185181989309966	0.19808015466841503	0.17970862430339654	0.17679110871400716	0.1676730371942563	0.13291518119108114	0.14483189392884382	1.4932355961807038	0.2714366192592963	3.906606167193024	-4201.309771257275
702000	-4197.849839948347	-4185.68541912125	-12.164420827097434	0.17506369330484167	0.020039619222545983	0.014111524614598137	0.010724945616183972	0.009084324884003597	0.24907450123891817	0.013092318452017065	0.016208346658383478	0.015848973813818	0.01240667332558866	0.1788433398209004	0.018454575337502575	0.02425373548927586	0.01618931054505627	0.014069647358305633	0.2125344703180608	0.17328612540735022	0.2036151572149727	0.15901151838943628	0.14330970222649939	0.1594862637812387	0.1612912329805027	1.7997976254333585	0.2746170682080825	3.929571553811702	-4185.68541912125
704000	-4199.612037237173	-4183.4039503569675	-16.208086880206107	0.17978915639649756	0.018537650803050566	0.014111524614598137	0.01114161861053542	0.015054568868974105	0.2180275740026615	0.01030896688158085	0.014810405890453328	0.013917784838439251	0.01240667332558866	0.19524105354943444	0.01940550848605705	0.026314028040836032	0.01422062383654979	0.009942123171454584	0.22677073868328895	0.178396300422456	0.16821694019197553	0.17059055145654578	0.181101097447679	0.1391424512220906	0.1625526592592531	0.8913017371027974	0.2960135433715375	4.023943802850224	-4183.4039503569675
706000	-4197.23486803663	-4185.647431084465	-11.587436952165717	0.20822085589222383	0.02470604296307404	0.014111524614598137	0.012921632535840173	0.013576600116260162	0.2065770866398159	0.01030896688158085	0.01979744624081968	0.01489314951829871	0.014133212047821662	0.17914155038626522	0.021460573062096755	0.02503148479948516	0.010169217338255605	0.014231294468069713	0.2107193624954946	0.17746775357752778	0.17322419801368966	0.1545694538314523	0.16419000831146244	0.16798222190001427	0.16256636436585356	1.5312175196460145	0.3124493909434033	4.150504502204908	-4185.647431084465
708000	-4198.491771448652	-4186.339261972687	-12.15250947596481	0.20794274565591703	0.019283162594678528	0.01444196458974617	0.01930245797069409	0.016695495673985553	0.2065770866398159	0.006273533537524901	0.007503358375669976	0.014545428869771553	0.015964433351687082	0.18240668467746485	0.0182755180910169	0.026273139720580214	0.011385016307697775	0.01202827822070511	0.2211016957230446	0.16611851892292592	0.18163092349249335	0.15539171124485143	0.17126707501926466	0.16592961389534952	0.1596621574251151	1.4916475883749793	0.2926595436878912	3.8629552784412136	-4186.339261972687
710000	-4192.671741317112	-4179.499566212965	-13.172175104147225	0.17625706220585824	0.022865068129708357	0.011425548700390517	0.010370012276627018	0.015201556348576194	0.21487670736587441	0.007540644941333798	0.012494607112582622	0.013186765404032713	0.015964433351687082	0.1983143048308467	0.020143112270604745	0.033477734609194516	0.01265280907257716	0.013837240248992758	0.22139239313111342	0.17383713964985734	0.17234328632755946	0.18933947638111057	0.15068485799742262	0.15557562762910854	0.15821961201494147	1.867723180053116	0.2828803143059189	4.038359229643827	-4179.499566212965
712000	-4193.420467641566	-4181.729748788413	-11.690718853152019	0.17625706220585824	0.015333322568179535	0.011425548700390517	0.010370012276627018	0.014265895231760327	0.21122212616249025	0.007540644941333798	0.009936209810006952	0.017754785848024007	0.01947454332400942	0.20998192374047916	0.02694674466315064	0.025544611643877772	0.012827772952063103	0.012483700542853318	0.2186350953888962	0.192848603988804	0.18504677288108148	0.18610586885853622	0.13898692610789168	0.14957469276999724	0.14743713539368938	1.2706617068689836	0.2949257500639901	3.778635109174415	-4181.729748788413
714000	-4206.674865170098	-4193.968596624889	-12.706268545209612	0.1718505619730622	0.015333322568179535	0.011425548700390517	0.010370012276627018	0.013780453026118161	0.21829805699884638	0.010136308037141124	0.00829580874932885	0.017754785848024007	0.0155680595768143	0.19129708813045385	0.02159337174305656	0.030657977095004993	0.011301909244409006	0.016601052257536546	0.2357356837750072	0.20269984228151294	0.17735487560720048	0.1736211203034691	0.16103683765564433	0.15973370582677138	0.12555361832540177	1.7809126277787264	0.29485649897701083	3.876808553538792	-4193.968596624889
716000	-4190.579454499745	-4178.91728174037	-11.662172759375625	0.16468165163715914	0.013947474616946932	0.013830404215031414	0.011550482482783564	0.01576048614445013	0.21513755367435786	0.009117300473732829	0.014947918075934027	0.018067531828299094	0.0151564979962769	0.18938156971607875	0.02402569116672954	0.02454643166732743	0.01741345467208657	0.016601052257536546	0.2358344993752695	0.18797413887350878	0.17815458636444406	0.1736211203034691	0.16253362187264997	0.1590266621911992	0.13868987039472888	1.5597691484335368	0.29428253348545674	4.1251631624767695	-4178.91728174037
718000	-4194.283603061671	-4182.17550025196	-12.108102809710708	0.16468165163715914	0.01572873182698016	0.020166529593161273	0.011550482482783564	0.0163045657071108	0.22364995604798454	0.007534283427218815	0.011446999244332422	0.013600107663079314	0.015846496370607296	0.18423315708566743	0.025888987418519596	0.028071643687155153	0.017297440976598126	0.014131006051934611	0.22986796077970795	0.18528186630075735	0.20641386147331128	0.1632989565463083	0.1499172403725796	0.14082978652766662	0.15425828877937683	1.6012879538704998	0.2897470052799984	4.1590240870008905	-4182.17550025196
720000	-4196.292049220275	-4182.1030362975625	-14.189012922712145	0.1643926275112264	0.01794610544818797	0.014814154598892251	0.011550482482783564	0.016964804968208992	0.22752338820434614	0.011185557337392463	0.01518807803169394	0.015384196184126855	0.015259238730040453	0.16491334820894163	0.02476614512929786	0.03195599435580368	0.010501948843339222	0.012506578317475966	0.2451473516482428	0.15890401256407133	0.2187210190257499	0.16934629448389535	0.1586839553472047	0.1397690250540899	0.15457569352498884	2.608605841125088	0.3078128890050216	4.278887382717548	-4182.1030362975625
722000	-4208.7600273648895	-4196.741184572085	-12.018842792804573	0.17534324952097846	0.02273596077620455	0.016081719943723684	0.0070182546866257856	0.01518888453443959	0.218072175406674	0.010491287882133254	0.011807104915706315	0.012132215893999494	0.015259238730040453	0.18361060074740354	0.021302194065825147	0.03288244448054691	0.008104772137235955	0.014241229221932328	0.23572866705653064	0.16490391547200198	0.1898835130503273	0.15699847508631726	0.1787868852980111	0.15441427169403452	0.15501293939930785	1.4633068686645485	0.2957861506228101	3.8804969602477133	-4196.741184572085
724000	-4199.2543942009215	-4184.042764502443	-15.211629698479072	0.17534324952097846	0.025264162247453488	0.01754603778456476	0.0070182546866257856	0.012156986937641688	0.21381342914943002	0.007623339422494043	0.011807104915706315	0.012132215893999494	0.013240511805610915	0.18207060490817412	0.02500242346734321	0.03033251071376955	0.009530135051562513	0.014241229221932328	0.24287780427271347	0.18578067845608048	0.18193167977900604	0.16210106066502247	0.16013956293310355	0.15028166294008183	0.15976535522670562	1.0329222381622274	0.31468963417713	4.076663807429607	-4184.042764502443
726000	-4197.670506394981	-4184.158418692738	-13.512087702242823	0.17593742975205698	0.025272557552852237	0.012873881286141392	0.009531662480932693	0.023290549978688985	0.21934055795350674	0.007623339422494043	0.012053015501350635	0.012132215893999494	0.012625367150821347	0.17715862075888697	0.02500242346734321	0.027122495732856862	0.008326340210480856	0.012083130146585498	0.2396264127110022	0.16789271135629144	0.1875774188303884	0.16420997198822523	0.18137760746890674	0.13752511358911465	0.16141717676707354	1.828760891904101	0.2850769562249409	3.97115339142692	-4184.158418692738
728000	-4196.446733516928	-4184.07997687535	-12.366756641578036	0.18744817474664105	0.009840294821457964	0.017246604531257197	0.008820977937210754	0.018669918653830914	0.19978833257181125	0.012224326494176093	0.01200033003190596	0.01629210672569211	0.012625367150821347	0.19933538487302083	0.01722356933312267	0.027183529476247824	0.014235772151473682	0.012083130146585498	0.23498218035474497	0.17616260209984072	0.16794365471639125	0.17284347653539978	0.17249703486414847	0.16332198913463578	0.147231242649584	1.5873935980691294	0.2731140560400488	3.834392617733468	-4184.07997687535
730000	-4196.6297026990915	-4183.33135228378	-13.298350415311287	0.18479307033075804	0.017812282044736935	0.0164692153204059	0.008792139496318824	0.014993419020593465	0.19978833257181125	0.006215698834741674	0.009403810586954602	0.01718352385412198	0.012625367150821347	0.18750279691441896	0.024103143786663304	0.027183529476247824	0.014235772151473682	0.012083130146585498	0.24681476831334684	0.17234548261379823	0.16658525224079998	0.16650569697051748	0.17401711188871527	0.17331521363658503	0.147231242649584	1.6989381140316662	0.2954198119306759	3.9481419232514323	-4183.33135228378
732000	-4192.290874224123	-4181.1296843234195	-11.16118990070365	0.19380717572061518	0.017812282044736935	0.01746807298578683	0.015363458250386208	0.017092153725007997	0.19525159980840096	0.010874070670696272	0.009403810586954602	0.01472296571466665	0.013540835955849817	0.18442466067755017	0.026636309961918264	0.022204278180921876	0.01615598495640648	0.011431622896861025	0.23381071786324084	0.1878450463149179	0.17844948115795065	0.16034911622005688	0.18356440208199232	0.14256071157549824	0.147231242649584	1.3753739647712928	0.3185157239831366	4.003576253221569	-4181.1296843234195
734000	-4191.955392571303	-4176.391814978325	-15.56357759297757	0.1919166911086495	0.018560982746722313	0.01746807298578683	0.014658532183558025	0.017092153725007997	0.2065634194937589	0.010874070670696272	0.009403810586954602	0.016519323778221844	0.010086741504197527	0.1951127122378103	0.018827099695084226	0.03178608166540452	0.01615598495640648	0.011431622896861025	0.21354269976487972	0.16826022295936813	0.17667232902222688	0.16982804116255512	0.16362408848128265	0.15202768369856248	0.16958763467600474	2.8021113515520675	0.31551902937389154	4.343680928986846	-4176.391814978325
736000	-4197.438998056166	-4183.99657871694	-13.442419339225959	0.21247280024414322	0.01647997440078653	0.021250051912216718	0.014860420332433733	0.015772158784965518	0.21136731344106913	0.010372482809403092	0.008112099541742676	0.011943174476783038	0.010724018324724728	0.17198376686846353	0.021367578485365746	0.02758842993057449	0.0159489497475562	0.013512631242796808	0.21624414945697493	0.17153495080331085	0.17015230042316193	0.1585307256051404	0.17506208544337265	0.16061648206689988	0.1641034556581143	2.0490001384171386	0.2938628231876197	4.1484538657473236	-4183.99657871694
738000	-4205.797620275572	-4191.178108816856	-14.619511458714923	0.18560379676297215	0.016172208979918286	0.012906911862884118	0.012446363325381335	0.0171463778218697	0.2352405749189218	0.011607080848899814	0.013603692646143313	0.018101407998973834	0.012203213642535918	0.17077129222990928	0.02301995147021043	0.032300620250532076	0.014864353175993016	0.013149164943255062	0.2108629891216	0.17153495080331085	0.17015230042316193	0.16637286901381806	0.14022329035129372	0.16406752075562006	0.1876490686527954	2.482621195943367	0.3180664981431102	4.527569484007849	-4191.178108816856
740000	-4201.228449091253	-4186.924330636337	-14.30411845491621	0.1914005185671544	0.01746613745017641	0.01193813070978341	0.010369895470334796	0.015657021843969984	0.23306110304325475	0.007646254816906176	0.013603692646143313	0.01680747952871571	0.007230059999129436	0.17740901541891402	0.01892956115031772	0.02254680959695423	0.018659323761902533	0.01109987913498671	0.22617511686135655	0.16567142475275345	0.19282852194597697	0.16637286901381806	0.1460671332015237	0.16343586401321697	0.1656241870727109	2.1754613979049893	0.3018647151354735	3.7211455780209377	-4186.924330636337
742000	-4200.179417556595	-4184.985543098493	-15.193874458101979	0.1747601366847768	0.016430824667278368	0.019713146823098604	0.008834055543969592	0.01398856790808773	0.2120268652239352	0.010959056467036415	0.015909384450067253	0.0142785656964605	0.014826879662827773	0.1801408046703857	0.025466641814208428	0.022594190370942395	0.01749234694749993	0.01027039039688514	0.24230814267254025	0.17804501800516928	0.2048068076660157	0.1808880643271183	0.1474085179816164	0.12594661255656095	0.16290497946351945	2.989676186669406	0.27861027116058873	3.9169876245030073	-4184.985543098493
744000	-4210.033225831062	-4195.990102812357	-14.043123018705085	0.1747601366847768	0.013529874327982257	0.0164109347033568	0.012175783894607106	0.01767190677254408	0.21770134448875333	0.008664420467605686	0.02004280452928532	0.012958313494518724	0.014826879662827773	0.21491956155902786	0.027761277813639157	0.02288723255839168	0.01340067556165929	0.01027039039688514	0.20201846308413912	0.16156919691367136	0.16496905853803845	0.20098860830428872	0.16109817308303298	0.1558104319253714	0.15556453123559716	1.8333156245008575	0.30249911503527976	4.3875140021420895	-4195.990102812357
746000	-4199.044299395868	-4185.815981435035	-13.228317960833316	0.17080748556581554	0.02174355670175849	0.015415407610456268	0.012032950057736205	0.017082729750311977	0.21955785655076077	0.010908680737950125	0.015741496100667503	0.015170083369582678	0.01458485874674574	0.20154493313621769	0.025564358025470524	0.031810792774303785	0.01653118798804625	0.009485159800037467	0.20201846308413912	0.16921387941991278	0.18613775972807392	0.1987819486849348	0.14689730018871144	0.13846067637950957	0.16050843559885755	1.8387385310916189	0.3137731038020458	4.560012005166322	-4185.815981435035
748000	-4205.156965775167	-4192.059824897291	-13.097140877875738	0.18359844784776205	0.01703241957390856	0.016315179778085817	0.012032950057736205	0.014904210354883728	0.20811297530882256	0.010908680737950125	0.007305064938295518	0.01846171602974784	0.023192915470680878	0.19234195046187363	0.028621896959916793	0.031650945488595414	0.016866251494759364	0.009977284780842872	0.2086771107161388	0.1909174752091747	0.17043375940546637	0.18269253439163247	0.13248523632584303	0.16865618755765505	0.15481480711022844	2.1193467021490138	0.30870161501411547	4.39931715868921	-4192.059824897291
750000	-4202.604531337288	-4189.624393135472	-12.980138201815828	0.18873966791574953	0.016282873148437516	0.019515215840430387	0.010807461516463793	0.013899828879724838	0.23139759014696315	0.010908680737950125	0.01517496691534373	0.016520863508000354	0.014974071207426394	0.1567278939335397	0.03324613884973037	0.02550857136170017	0.018902610276383666	0.009513134424334588	0.2178804313378218	0.1710182625387861	0.20637667644598318	0.15664101757022786	0.1359257711271176	0.15813933508610203	0.1718989372317833	1.3603264171369904	0.3250991205955304	4.490080148959785	-4189.624393135472
752000	-4199.913704072368	-4184.516401859744	-15.39730221262344	0.16711506368031853	0.01863789470116585	0.013768926577780685	0.016569562973434933	0.011920805358354401	0.23162779245678602	0.0045137210334942925	0.01297383851746891	0.01551080975313536	0.00887171392572808	0.16737418995824405	0.030443323168546643	0.030895504108796323	0.017300938091478105	0.01326753127382739	0.23920838442144055	0.16801098153385097	0.2034102499986323	0.17471080456392776	0.15241941162667877	0.13736513232525102	0.16408341995165923	1.1114270100277603	0.31070675582666096	4.237385172385112	-4184.516401859744
754000	-4197.412887680302	-4186.166829813541	-11.246057866761037	0.1784442434715537	0.017883703109667394	0.015668542644408236	0.014207363098033866	0.01892474842636497	0.23833491671934956	0.009657940585121875	0.012672156598211276	0.019076720356493305	0.013492022064202407	0.17391324279143558	0.02275173572512927	0.025158209746369467	0.01263463857537981	0.015110659854416376	0.21206915623386302	0.16249843220297594	0.2034102499986323	0.1610648159108283	0.15160432960512862	0.14890558429365056	0.17251658798878433	1.8061836508683686	0.3244852537031481	4.236785066208009	-4186.166829813541
756000	-4201.114963515981	-4189.022315798846	-12.092647717134856	0.19670305723562892	0.020262729889175365	0.015472822855199735	0.011346414970256805	0.01892474842636497	0.2285010439650296	0.01109068100518205	0.017176030229478223	0.01652427448298823	0.010138615350917694	0.15406661311778355	0.024254537401146442	0.02668873995921353	0.01786936678440993	0.013478474219670439	0.21750185010755463	0.1507477748236305	0.18979103738149677	0.1709439658916259	0.1691191346311347	0.13196022750838315	0.18743785976372904	1.5456907197624181	0.32369781591615915	4.4316521901837245	-4189.022315798846
758000	-4201.880800869605	-4187.634381937405	-14.246418932199735	0.19867515595542992	0.017024426285101875	0.015472822855199735	0.0071434801765537445	0.01850693833598096	0.23453063087393505	0.014977425024088113	0.009786667247890624	0.016246816476867626	0.012159738323069325	0.16386855150470667	0.01822805490839948	0.0284517539528564	0.01786936678440993	0.013478474219670439	0.21357969707584018	0.16393488339215567	0.19575110769002543	0.17803174280272926	0.13948392066917553	0.13388285686423393	0.18891548858168022	2.3902786152191786	0.301250903832568	4.17854673668421	-4187.634381937405
760000	-4198.382295837627	-4187.55537556626	-10.826920271366614	0.17637176069916005	0.019058647658238267	0.015472822855199735	0.010066673370552427	0.016584244088000646	0.22554258859362036	0.01220533531841889	0.01072256733875291	0.016246816476867626	0.01848201822811292	0.15922319227273501	0.026497913840448535	0.03266958655746654	0.01786936678440993	0.013478474219670439	0.22950799169834574	0.17760892288586952	0.19517053703584625	0.17135298367922697	0.1706314253862068	0.1411421866419154	0.14409394437093512	1.7832106884537733	0.32517639792837405	4.211974586651609	-4187.55537556626
